GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201101060019,2011-01-06,"United States","Hanover","Unknown",0,,,,,0,1,Government (General),,,North America,Armed Assault,,,Incendiary,,,
201101060018,2011-01-06,"United States","Annapolis","Unknown",0,,,,,0,1,Government (General),,,North America,Armed Assault,,,Incendiary,,,
201101040013,2011-01-04,"Russia","Nalchik","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101020006,2011-01-02,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012310003,2010-12-31,"Russia","Dzerzhinsky","Unknown",0,,,,,1,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012310002,2010-12-31,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,1,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012240014,2010-12-24,"Russia","Nazran","Unknown",0,,,,,0,0,Transportation,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012230003,2010-12-23,"Russia","Sochi","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012230002,2010-12-23,"Russia","Nalchik","Unknown",0,,,,,0,2,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012200009,2010-12-20,"Russia","Makhachkala","Unknown",0,,,,,0,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012180003,2010-12-18,"Russia","Atazhukino","Unknown",0,,,,,8,0,Private Citizens & Property,,,Eastern Europe,Hostage Taking (Kidnapping),Armed Assault,,Firearms,,,
201012160020,2010-12-16,"Russia","Between Dagestanskiye Ogni and Derbent","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012110006,2010-12-11,"Russia","Elbrus","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012070019,2010-12-07,"Mexico","Mexico City","Earth Liberation Front (ELF)",1,,,,,0,0,Business,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012070003,2010-12-07,"Russia","Nalchik","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012060010,2010-12-06,"Russia","Pushkin","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012050001,2010-12-05,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201012030009,2010-12-03,"Russia","Stalskoye","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Armed Assault,Facility/Infrastructure Attack,,Incendiary,Firearms,,
201011280012,2010-11-28,"Russia","Nazran","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011270005,2010-11-27,"Russia","Irgakly","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,Facility/Infrastructure Attack,,Incendiary,,,
201011270004,2010-11-27,"Russia","Kizlyarsky (District)","Unknown",0,,,,,1,0,Transportation,Police,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,,,
201011250003,2010-11-25,"Russia","Nazran","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011240011,2010-11-24,"Russia","Nazran","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011230002,2010-11-23,"Russia","Karabudakhkent","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011220017,2010-11-22,"Russia","Nazran","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201011200018,2010-11-20,"Russia","Matsesta","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011200017,2010-11-20,"Russia","Nazran","Unknown",0,,,,,0,1,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011190004,2010-11-19,"Russia","Baksan","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201011190003,2010-11-19,"Russia","Kaspiysk","Unknown",0,,,,,0,0,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011180009,2010-11-18,"Russia","Nazran","Unknown",0,,,,,1,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011150013,2010-11-15,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011150011,2010-11-15,"Russia","Kizlyar","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011130002,2010-11-13,"Russia","Tosnensky (District)","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011090009,2010-11-09,"Russia","Malgobek","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011070008,2010-11-07,"Mexico","Guadalajara","Animal Liberation Front (ALF)",0,,,,,0,0,Government (General),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201011070006,2010-11-07,"Russia","Khasavyurt","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201011010010,2010-11-01,"Russia","Nalchik","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010290008,2010-10-29,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010270014,2010-10-27,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010260008,2010-10-26,"Russia","Grozny/Groznenskiy","Unknown",0,,,,,0,0,Business,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010220019,2010-10-22,"Ukraine","Kirovohrad","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010220018,2010-10-22,"Ukraine","Kirovohrad","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010210002,2010-10-21,"Russia","Baksan","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010210001,2010-10-21,"Russia","Between Karabudakhkent and Kakashura","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201010200010,2010-10-20,"Russia","Makhachkala","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201010190010,2010-10-19,"Russia","Nalchik","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010190009,2010-10-19,"Russia","Baksan","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201010190007,2010-10-19,"Russia","Grozny/Groznenskiy","Unknown",0,,,,,6,17,Government (General),Police,Private Citizens & Property,Eastern Europe,Hostage Taking (Barricade Incident),Bombing/Explosion,,Explosives/Bombs/Dynamite,Firearms,,
201010140014,2010-10-14,"Russia","Kazbekovsky (District)","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201010090003,2010-10-09,"Russia","Nazran","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201010040022,2010-10-04,"Russia","Nizhniy Chiryurt","Unknown",0,,,,,2,0,Government (General),Business,,Eastern Europe,Armed Assault,,,Firearms,,,
201009300018,2010-09-30,"Russia","Stavropol","Unknown",0,,,,,1,0,Police,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201009290005,2010-09-29,"Russia","Karabulak","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201009260026,2010-09-26,"Russia","Leninkent","Unknown",0,,,,,2,1,Police,Private Citizens & Property,,Eastern Europe,Armed Assault,,,Firearms,,,
201009170001,2010-09-17,"Russia","Nalchik","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201009090015,2010-09-09,"Russia","Vladikavkaz","Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs",0,,,,,18,173,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201009070010,2010-09-07,"Russia","Baksan","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201009070009,2010-09-07,"Russia","Karabulak","Unknown",0,,,,,0,0,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201009070008,2010-09-07,"Russia","Kizlyar","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201009040016,2010-09-04,"Russia","Makhachkala","Unknown",0,,,,,1,3,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201009020015,2010-09-02,"Russia","Agvali","Unknown",0,,,,,1,2,Police,Police,Private Citizens & Property,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201008250004,2010-08-25,"Russia","Malgobek","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201008250003,2010-08-25,"Russia","Sulak","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201008250002,2010-08-25,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201008250001,2010-08-25,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201008240017,2010-08-24,"Russia","Makhachkala","Unknown",0,,,,,2,0,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201008230002,2010-08-23,"Russia","Kalinovka","Unknown",0,,,,,2,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201008220019,2010-08-22,"Russia","Babayurt","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201008210012,2010-08-21,"Russia","Makhachkala","Unknown",0,,,,,1,1,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201008170002,2010-08-17,"Russia","Pyatigorsk","Unknown",0,,,,,0,30,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201008160015,2010-08-16,"Russia","Makhachkala","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201008090005,2010-08-09,"Russia","Cheryomushki","Caucasus Emirate",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201008020010,2010-08-02,"Russia","Gubden","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201007300010,2010-07-30,"Russia","Novyy Sulak","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007300009,2010-07-30,"Russia","Grozny/Groznenskiy","Unknown",0,,,,,0,6,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007290001,2010-07-29,"Russia","Tyrnyauz","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007240008,2010-07-24,"Russia","Komsomolskoye","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007240007,2010-07-24,"Russia","Samara","Unknown",0,,,,,2,14,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201007230003,2010-07-23,"Russia","Between Inchkhe and Kayakent","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007180009,2010-07-18,"Russia","Nartkala","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201007160008,2010-07-16,"Russia","Nartkala","Unknown",0,,,,,1,4,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007160007,2010-07-16,"Russia","Oryol","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007150006,2010-07-15,"Russia","Between Tarki and Manas","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007110015,2010-07-11,"Russia","Chegem","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007110011,2010-07-11,"Russia","Between Achi and Izberbash","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007020011,2010-07-02,"Russia","Karabudakhkent","Unknown",0,,,,,0,2,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201007020010,2010-07-02,"Kosovo","Mitrovica","Unknown",0,,,,,1,11,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201006300020,2010-06-30,"Russia","Grozny/Groznenskiy","Unknown",0,,,,,1,5,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201006270001,2010-06-27,"Russia","Makhachkala","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201006210002,2010-06-21,"Russia","Chegem","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201006140028,2010-06-14,"Russia","Nalchik","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201006070008,2010-06-07,"Russia","Makhachkala","Unknown",0,,,,,0,4,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201006060009,2010-06-06,"Russia","Nalchik","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201006040011,2010-06-04,"Russia","Tyrnyauz","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005310009,2010-05-31,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,3,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005310008,2010-05-31,"Russia","Khasavyurt","Unknown",0,,,,,1,1,Business,,,Eastern Europe,Armed Assault,Bombing/Explosion,,Explosives/Bombs/Dynamite,Firearms,,
201005270012,2010-05-27,"Russia","Stavropol","Unknown",0,,,,,7,46,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005270011,2010-05-27,"Russia","Malgobek","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005230007,2010-05-23,"Russia","Tyrnyauz","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005230003,2010-05-23,"Mexico","Guadalajara","Animal Liberation Front (ALF)",0,,,,,0,0,Business,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005200023,2010-05-20,"Russia","Baksan","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201005180016,2010-05-18,"Canada","Ottawa","Fighting For Freedom Coalition (FFFC-Ottawa)",0,,,,,0,0,Business,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005160013,2010-05-16,"Russia","Nalchik","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005130008,2010-05-13,"Russia","Sergokalinsky  (District)","Unknown",0,,,,,5,0,Police,Business,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201005070005,2010-05-07,"Russia","Derbent","Unknown",0,,,,,1,7,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005050007,2010-05-05,"Russia","Petrogradsky Island","Unknown",0,,,,,0,2,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005010003,2010-05-01,"Russia","Nalchik","Caucasus Emirate",0,,,,,1,29,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201005010001,2010-05-01,"United States","New York City","Tehrik-i-Taliban Pakistan (TTP)",0,,,,,0,0,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201004200015,2010-04-20,"Russia","Makhachkala","Unknown",0,,,,,0,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201004190005,2010-04-19,"Russia","Nazran","Unknown",0,,,,,0,4,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201004180004,2010-04-18,"Russia","Yuzhnoye Tushino","Unknown",0,,,,,0,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201004050003,2010-04-05,"Russia","Karabulak","Caucasus Emirate",1,,,,,3,4,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201004040013,2010-04-04,"Russia","Makhachkala","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201004040002,2010-04-04,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201004010001,2010-04-01,"Russia","Toturbiykala","Unknown",0,,,,,2,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201003310012,2010-03-31,"Russia","Kizlyar","Unknown",0,,,,,14,37,Government (General),Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
201003290011,2010-03-29,"Russia","Khamovniki","Caucasus Emirate",0,,,,,20,47,Transportation,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201003290010,2010-03-29,"Russia","Moscow","Caucasus Emirate",0,,,,,20,48,Transportation,Government (General),Private Citizens & Property,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201003270024,2010-03-27,"Russia","Roshni Chu","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,Armed Assault,,Firearms,Explosives/Bombs/Dynamite,,
201003120008,2010-03-12,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201003110012,2010-03-11,"Russia","Makhachkala","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201003040016,2010-03-04,"United States","Arlington","Anti-Government extremists",1,,,,,1,2,Government (General),,,North America,Armed Assault,,,Firearms,,,
201003020009,2010-03-02,"Russia","Makhachkala","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002280020,2010-02-28,"Russia","Nazran","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002280008,2010-02-28,"Russia","Nazran","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002270003,2010-02-27,"Russia","Nazran","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201002260017,2010-02-26,"Russia","Nazran","Unknown",0,,,,,1,1,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201002260016,2010-02-26,"Russia","Troitskaya","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002250007,2010-02-25,"United States","New York City","Unknown",0,,,,,0,0,Transportation,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002240016,2010-02-24,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201002230015,2010-02-23,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,1,1,Government (General),Private Citizens & Property,,Eastern Europe,Armed Assault,,,Firearms,,,
201002150009,2010-02-15,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,0,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002130005,2010-02-13,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002100028,2010-02-10,"Russia","Makhachkala","Unknown",0,,,,,1,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002100027,2010-02-10,"Russia","Makhachkala","Unknown",0,,,,,1,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002020025,2010-02-02,"Russia","Izmailovskoye","Unknown",0,,,,,0,1,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002020024,2010-02-02,"Russia","Nazran","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201002010004,2010-02-01,"Russia","Nazran","Unknown",0,,,,,0,2,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201001300002,2010-01-30,"Russia","Sunzhenskaya","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201001280001,2010-01-28,"Russia","Nazran","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201001270017,2010-01-27,"Russia","Novyi Khushet","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201001260004,2010-01-26,"Russia","Magas","Unknown",0,,,,,0,0,Government (General),Government (General),,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201001200006,2010-01-20,"Russia","Levashi","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201001040004,2010-01-04,"Russia","Nazran","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200912250024,2009-12-25,"United States","Detroit","Al-Qaida in the Arabian Peninsula (AQAP)",0,,,,,0,2,Airports and Aircraft,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200912210023,2009-12-21,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200912160004,2009-12-16,"Russia","Nazran","Unknown",0,,,,,2,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911300003,2009-11-30,"Russia","Tumeller","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911300002,2009-11-30,"Russia","Magaramkent","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200911270009,2009-11-27,"Russia","Bologoye","Caucasus Emirate",0,,,,,26,100,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911260003,2009-11-26,"Russia","Tarki","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911250007,2009-11-25,"Honduras","Tegucigalpa","Unknown",0,,,,,0,0,Government (General),Journalists & Media,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911230023,2009-11-23,"Russia","Nazran","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200911230022,2009-11-23,"Russia","Grozny/Groznenskiy","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
200911140013,2009-11-14,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911130024,2009-11-13,"Russia","Berikey","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911120007,2009-11-12,"Honduras","Colonia Miraflores","Unknown",0,,,,,0,0,Government (General),,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911110023,2009-11-11,"Russia","Nazran","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200911050012,2009-11-05,"Honduras","Tegucigalpa","Unknown",0,,,,,0,0,Private Citizens & Property,,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
200910300010,2009-10-30,"Russia","Troitskaya","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
